1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
13.40702947845805,11.550453514739228,5.640589569160998,13.180272108843537,9.77891156462585,9.240362811791384,14.937641723356009,2.891156462585034,7.341269841269841,10.289115646258503,13.93140589569161,10.147392290249433,12.089002267573695,11.281179138321995,8.234126984126984,8.517573696145124,15.036848072562359,11.621315192743765,15.858843537414966,13.22278911564626,13.378684807256235,11.933106575963718,7.364544976328248,16.45408163265306,9.467120181405896,4.510783798001052,5.654761904761905,9.11281179138322,12.40079365079365,12.01814058956916,11.394557823129253,13.74716553287982,11.21031746031746,17.063492063492063,10.615079365079366,5.8815192743764175,16.099773242630384,14.866780045351474,12.429138321995465,10.048185941043084,11.578798185941043,11.536281179138323,15.547052154195011,11.649659863945578,8.602607709750567,11.06859410430839,13.40702947845805,12.443310657596372,10.416666666666666,13.93140589569161,9.836927932667017,11.967385586533403,6.720147290899527,12.467122567069962,4.747501315097317,7.78537611783272,11.849026827985272,10.547080483955813,7.561809573908469,10.441872698579695,11.046817464492372,11.599158337716991,8.350867964229353,10.849552866912152,14.886901630720674,14.439768542872173,22.146238821672803,26.854287217254075,10.560231457127827,10.810099947396107,8.968963703314046,5.694371383482378,6.430825881115203,9.258285113098369,16.872698579694898,9.692267227774856,11.520252498684902,11.691215149921094,8.337716991057338,12.914255654918463,4.129405576012625,6.08890057864282,10.113098369279326,6.56233561283535,9.75802209363493,8.968963703314046,14.689637033140452,19.239873750657548,12.756443976854287,12.15149921094161,12.493424513413993,10.849552866912152,14.255654918463966,16.662283008942662,20.83114150447133,15.123619147816939,9.521304576538665,13.440294581799053,8.613887427669647,11.783271962125196,21.499433106575964,12.910997732426305,3.6706349206349205,14.200680272108844,9.77891156462585,7.695578231292517,8.857709750566894,9.297052154195011,10.416666666666666,11.63548752834467,8.337716991057338
14.725056689342404,13.591269841269842,14.399092970521542,8.44671201814059,10.813492063492063,11.63548752834467,16.284013605442176,12.35827664399093,9.155328798185941,12.712585034013605,12.953514739229025,15.462018140589569,11.380385487528345,12.712585034013605,13.109410430839002,14.498299319727892,15.632086167800454,13.293650793650794,17.02097505668934,12.613378684807257,13.959750566893424,10.048185941043084,7.0620725933719095,19.104308390022677,11.87641723356009,7.2987901104681745,5.215419501133787,10.189909297052154,15.943877551020408,14.384920634920634,5.5980725623582765,14.087301587301587,12.662981859410431,17.148526077097507,13.93140589569161,10.090702947845806,15.462018140589569,17.828798185941043,10.600907029478458,14.356575963718821,12.145691609977325,14.002267573696145,20.053854875283445,14.824263038548754,10.756802721088436,9.835600907029479,14.725056689342404,12.386621315192743,13.22278911564626,12.953514739229025,7.022619673855865,11.520252498684902,7.693319305628616,12.42766964755392,5.957390846922673,10.691741188847974,15.886375591793792,14.51867438190426,11.17832719621252,13.742766964755392,11.349289847448711,12.519726459758022,8.23250920568122,12.414518674381904,20.55497106785902,16.88584955286691,18.358758548132563,23.7506575486586,12.585481325618096,9.889531825355077,9.15307732772225,12.835349815886376,6.31246712256707,7.5881115202524985,12.638085218306154,9.258285113098369,10.744345081536034,13.90057864281957,9.876380852183061,14.255654918463966,4.576538663861125,6.194108364018938,12.730142030510258,7.98264071541294,7.101525512887954,10.389268805891636,17.793266701735927,21.63335086796423,11.888479747501314,13.137822198842715,10.455023671751709,13.926880589163599,11.09942135718043,13.387690689110995,18.200946870068385,13.492898474487111,6.404523934771173,16.1625460284061,7.601262493424513,12.480273540241978,22.76077097505669,15.447845804988662,3.5572562358276643,7.128684807256236,11.564625850340136,5.541383219954649,11.380385487528345,12.429138321995465,14.923469387755102,10.58673469387755,9.876380852183061
20.5640589569161,15.036848072562359,24.418934240362812,19.51530612244898,21.61281179138322,12.103174603174603,16.666666666666668,16.383219954648528,10.58673469387755,14.441609977324264,19.019274376417233,14.569160997732427,18.480725623582767,17.488662131519273,18.353174603174605,30.56972789115646,17.658730158730158,27.451814058956916,30.654761904761905,12.953514739229025,14.229024943310657,20.32312925170068,12.112046291425566,32.638888888888886,17.956349206349206,6.075749605470805,5.796485260770975,17.913832199546484,24.078798185941043,27.49433106575964,14.200680272108844,21.65532879818594,22.895408163265305,25.921201814058957,20.351473922902493,14.923469387755102,20.812074829931973,32.92233560090703,15.929705215419501,18.934240362811792,20.32312925170068,19.57199546485261,25.396825396825395,19.302721088435373,11.06859410430839,16.55328798185941,20.5640589569161,25.28344671201814,16.425736961451246,19.019274376417233,11.599158337716991,23.342977380326143,9.179379274066282,14.466070489216202,4.708048395581273,0.5654918463966333,16.425565491846395,21.817464492372437,11.138874276696475,13.532351394003156,15.412940557601262,23.18516570226197,12.809047869542345,15.057864281956865,20.08153603366649,19.647553918990006,24.59231983166754,26.880589163598106,12.57233035244608,15.49184639663335,12.539452919516044,14.163598106259863,9.67911625460284,9.15307732772225,18.990005260389268,8.968963703314046,15.29458179905313,12.677538137822198,16.32035770647028,18.96370331404524,6.56233561283535,9.324039978958442,22.290899526564967,11.533403471856918,11.796422935297212,9.337190952130458,24.079431877958967,25.565491846396633,13.59810625986323,21.094160967911627,15.689110994213571,11.046817464492372,12.966859547606523,17.056812204103103,20.568122041031035,17.18832193582325,10.494476591267754,16.49132035770647,12.743293003682272,16.79379274066281,25.581065759637188,20.372732426303855,4.846938775510204,24.900793650793652,13.803854875283447,16.31235827664399,11.77721088435374,13.251133786848072,25.864512471655328,12.570861678004535,16.32035770647028
34.70804988662132,21.570294784580497,28.784013605442176,28.883219954648528,38.52040816326531,21.414399092970523,23.56859410430839,30.158730158730158,12.5,19.401927437641724,27.536848072562357,19.189342403628117,24.702380952380953,23.3843537414966,25.921201814058957,45.42233560090703,29.350907029478456,33.843537414965986,44.71371882086168,21.357709750566894,24.1921768707483,22.70408163265306,18.6612309310889,45.762471655328795,25.070861678004537,9.087322461862177,7.936507936507937,18.849206349206348,32.979024943310655,45.73412698412698,20.861678004535147,33.91439909297052,34.92063492063492,43.06972789115646,29.606009070294785,16.666666666666668,23.455215419501133,35.50170068027211,21.85374149659864,20.975056689342402,29.747732426303855,31.25,29.52097505668934,26.218820861678005,18.013038548752835,17.545351473922903,34.70804988662132,26.020408163265305,25.467687074829932,27.536848072562357,16.044187269857968,38.15097317201473,12.243556023145713,20.449763282482905,9.98158863755918,19.976328248290372,19.279326670173592,27.261967385586534,15.439242503945293,17.872172540768016,22.92214623882167,26.880589163598106,16.99105733824303,22.317201472908994,36.92793266701736,31.36507101525513,30.56286165176223,33.193056286165174,18.753287743293004,19.003156233561285,16.899000526038925,19.844818516570225,14.834297738032614,13.413992635455024,28.577064702788007,12.716991057338243,16.438716465018413,18.3061546554445,22.55391899000526,29.69489742240926,7.4566017885323514,15.439242503945293,37.21725407680168,11.65176223040505,18.2140978432404,13.361388742766964,44.095213045765384,16.76749079431878,17.872172540768016,32.9431877958969,12.480273540241978,20.844292477643346,21.02840610205155,22.172540768016834,5.076275644397685,20.502367175170964,11.927932667017359,24.05312993161494,13.755917937927407,20.620725933719097,26.927437641723355,26.296768707482993,7.086167800453515,26.261337868480727,23.341836734693878,23.95124716553288,18.820861678004537,24.815759637188208,37.99603174603175,17.517006802721088,22.55391899000526
26.629818594104307,19.444444444444443,20.62074829931973,19.472789115646258,24.744897959183675,24.674036281179138,26.303854875283445,31.179138321995463,7.15702947845805,21.541950113378686,24.17800453514739,21.981292517006803,30.031179138321995,22.64739229024943,19.628684807256235,48.73866213151928,35.78514739229025,32.242063492063494,30.314625850340136,22.108843537414966,21.81122448979592,5.994897959183674,15.636507101525513,3.954081632653061,19.827097505668934,11.138874276696475,9.084467120181406,19.501133786848072,29.77607709750567,34.97732426303855,24.971655328798185,28.443877551020407,26.041666666666668,34.8781179138322,21.867913832199548,18.494897959183675,7.8939909297052155,30.697278911564627,28.642290249433106,21.981292517006803,22.5765306122449,26.47392290249433,27.76360544217687,21.215986394557824,22.76077097505669,18.60827664399093,26.629818594104307,30.62641723356009,46.08843537414966,24.17800453514739,18.279852709100474,35.718043135192005,13.229879011046817,24.868490268279853,10.783798001052078,15.478695423461335,25.013150973172014,30.023671751709628,22.75118358758548,22.790636507101524,26.762230405049973,29.826407154129406,18.74013677012099,8.863755917937928,33.21935823250921,31.772751183587584,31.088900578642818,33.929510783798,28.037874802735402,24.789584429247764,12.828774329300368,16.504471330878484,21.672803787480273,16.188847974750132,33.53498158863756,14.084692267227775,19.871120462914256,22.02788006312467,18.095739084692266,26.89374013677012,9.2845870594424,12.37506575486586,31.273014203051027,13.203577064702788,21.225670699631774,20.370857443450817,33.36401893740137,9.771173066806943,9.15307732772225,26.617569700157812,0,26.157285639137296,20.16044187269858,21.291425565491846,29.06365071015255,27.55128879537086,14.084692267227775,29.050499736980537,13.62440820620726,20.88374539715939,4.946145124716553,33.05697278911565,5.357142857142857,32.89399092970522,23.12925170068027,24.064625850340136,24.305555555555557,19.23185941043084,33.29081632653061,24.29138321995465,18.095739084692266
16.60997732426304,0,13.803854875283447,0,12.329931972789115,5.229591836734694,14.895124716553289,19.812925170068027,5.640589569160998,15.22108843537415,21.499433106575964,9.438775510204081,18.438208616780045,11.848072562358277,11.11111111111111,0,9.424603174603174,14.115646258503402,18.849206349206348,15.476190476190476,,,8.179905312993162,,12.40079365079365,4.997369805365597,6.77437641723356,9.948979591836734,18.310657596371883,18.18310657596372,13.3078231292517,15.36281179138322,14.441609977324264,22.80328798185941,6.49092970521542,6.63265306122449,2.7210884353741496,18.310657596371883,13.803854875283447,9.878117913832199,11.720521541950113,15.022675736961451,13.917233560090702,12.712585034013605,10.005668934240363,7.653061224489796,16.60997732426304,23.157596371882086,26.75736961451247,21.499433106575964,8.70594423987375,9.613361388742767,6.246712256706997,12.611783271962125,6.102051551814834,4.037348763808522,11.914781693845345,16.29405576012625,8.074697527617044,15.728563913729616,9.258285113098369,16.333508679642293,7.522356654392425,3.4324039978958445,18.595476065228826,16.872698579694898,21.948974224092584,29.024197790636507,7.154129405576013,,8.574434508153603,9.692267227774856,4.076801683324566,9.613361388742767,9.915833771699106,6.246712256706997,12.611783271962125,15.163072067332983,4.14255654918464,17.924776433456074,4.971067859021567,8.745397159389794,15.412940557601262,8.324566017885324,4.418726985796949,8.28511309836928,17.74066280904787,3.8663861125723304,5.576012624934245,13.729615991583378,0,12.65123619147817,15.807469752761705,9.784324039978959,18.674381904260915,0.27617043661230933,9.416096791162547,12.335612835349815,0,12.006838506049448,,7.738095238095238,3.798185941043084,7.525510204081633,15.136054421768707,7.284580498866213,6.760204081632653,9.240362811791384,17.261904761904763,14.852607709750567,4.14255654918464
15.320294784580499,9.722222222222221,11.536281179138323,7.355442176870748,12.996031746031745,11.380385487528345,16.04308390022676,17.488662131519273,7.695578231292517,11.35204081632653,19.061791383219955,12.755102040816327,13.903061224489797,14.45578231292517,10.104875283446711,15.249433106575964,18.764172335600907,18.08390022675737,21.400226757369616,12.528344671201815,10.374149659863946,16.02891156462585,8.771699105733825,17.389455782312925,12.670068027210885,6.378221988427144,3.7273242630385486,9.991496598639456,11.06859410430839,14.866780045351474,14.895124716553289,18.424036281179138,14.384920634920634,19.37358276643991,13.081065759637188,7.3979591836734695,17.517006802721088,20.521541950113377,14.469954648526077,12.910997732426305,5.48469387755102,13.279478458049887,17.27607709750567,11.989795918367347,13.180272108843537,9.863945578231293,15.320294784580499,11.25283446712018,17.970521541950113,19.061791383219955,7.851130983692793,11.020515518148343,6.759600210415571,14.137296159915834,4.721199368753288,8.692793266701736,15.110468174644923,16.123093108890057,8.429773803261442,16.01788532351394,14.531825355076275,11.612309310889005,9.20568122041031,8.824302998421883,16.76749079431878,10.15255128879537,27.932667017359286,25.986322987901104,13.584955286691216,16.63598106259863,8.88348237769595,8.127301420305102,10.007890583903208,9.455549710678591,12.82219884271436,11.730668069437138,14.281956864807995,13.992635455023672,7.995791688584955,23.040504997369805,4.247764334560758,7.469752761704366,15.531299316149395,8.692793266701736,9.468700683850605,11.112572330352446,14.360862703840084,9.271436086270384,10.849552866912152,11.65176223040505,7.601262493424513,12.112046291425566,11.388742766964755,17.26722777485534,21.593897948448184,11.441346659652813,10.941609679116254,16.29405576012625,5.641767490794319,12.585481325618096,4.946145124716553,17.183956916099774,5.9523809523809526,13.619614512471655,13.378684807256235,14.101473922902494,11.4937641723356,11.096938775510203,13.180272108843537,16.638321995464853,7.995791688584955
11.607142857142858,12.244897959183673,10.742630385487528,10.82766439909297,11.040249433106576,9.552154195011338,13.88888888888889,8.715986394557824,5.72562358276644,11.139455782312925,12.54251700680272,8.942743764172336,11.649659863945578,10.884353741496598,9.353741496598639,13.279478458049887,17.729591836734695,15.121882086167801,16.18480725623583,12.032312925170068,12.15986394557823,10.090702947845806,7.8248290373487634,19.387755102040817,9.410430839002268,4.129405576012625,4.520975056689342,7.171201814058957,11.763038548752835,17.729591836734695,10.54421768707483,12.174036281179138,14.540816326530612,17.46031746031746,10.260770975056689,7.01530612244898,13.818027210884354,17.36111111111111,9.693877551020408,10.473356009070296,11.337868480725623,11.380385487528345,17.21938775510204,11.337868480725623,11.096938775510203,9.977324263038549,11.607142857142858,14.27154195011338,14.07312925170068,12.54251700680272,8.153603366649133,12.598632298790111,5.957390846922673,11.09942135718043,4.984218832193583,7.667017359284587,15.386638611257233,10.836401893740137,8.534981588637558,12.217254076801684,12.953708574434508,10.915307732772225,7.969489742240926,10.967911625460284,12.966859547606523,14.176749079431877,23.987375065754865,22.225144660704892,11.4281956864808,10.047343503419253,8.20620725933719,9.665965281430825,7.995791688584955,5.852183061546555,17.306680694371384,9.061020515518148,10.849552866912152,10.862703840084166,8.587585481325618,13.387690689110995,4.747501315097317,7.075223566543924,12.059442398737506,7.561809573908469,8.364018937401367,10.218306154655444,21.015255128879538,10.139400315623357,10.941609679116254,14.610731194108364,19.292477643345606,10.389268805891636,9.363492898474487,13.82167280378748,18.108890057864283,14.781693845344556,8.4823776959495,16.01788532351394,10.783798001052078,8.600736454497634,5.909863945578231,13.484977324263038,2.6360544217687076,10.30328798185941,8.97108843537415,12.797619047619047,10.572562358276643,10.92687074829932,15.235260770975056,13.180272108843537,8.587585481325618
19.883786848072564,15.504535147392291,14.824263038548754,15.617913832199546,7.950680272108843,15.717120181405896,20.393990929705215,15.504535147392291,5.513038548752834,13.93140589569161,15.065192743764172,11.564625850340136,15.036848072562359,13.16609977324263,10.175736961451246,16.723356009070294,20.46485260770975,17.743764172335602,17.50283446712018,14.356575963718821,14.427437641723357,11.550453514739228,8.95581273014203,20.691609977324262,10.459183673469388,7.048921620199895,4.6768707482993195,11.989795918367347,9.878117913832199,18.438208616780045,16.79421768707483,16.25566893424036,16.02891156462585,19.047619047619047,15.121882086167801,7.837301587301587,13.832199546485262,21.66950113378685,14.625850340136054,12.244897959183673,12.45748299319728,14.17233560090703,20.096371882086167,13.803854875283447,12.089002267573695,8.20578231292517,19.883786848072564,14.285714285714286,7.29875283446712,15.065192743764172,9.166228300894266,13.29563387690689,8.20620725933719,15.860073645449763,5.418200946870068,8.75854813256181,15.386638611257233,16.26775381378222,9.324039978958442,12.361914781693846,13.729615991583378,15.399789584429248,9.297738032614413,13.29563387690689,20.975802209363493,15.373487638085217,21.672803787480273,24.487112046291426,11.980536559705419,13.032614413466597,10.08022093634929,11.70436612309311,8.653340347185692,7.3513940031562335,16.82009468700684,9.784324039978959,14.57127827459232,15.084166228300894,11.15202524986849,16.728037874802734,5.654918463966333,7.5881115202524985,14.860599684376643,7.653866386112572,4.971067859021567,11.638611257233036,25.841662283008944,9.784324039978959,10.889005786428196,15.938979484481852,18.950552340873223,16.188847974750132,9.889531825355077,15.149921094160968,21.475539189900054,10.849552866912152,9.560757496054707,18.595476065228826,9.363492898474487,11.770120988953183,8.73015873015873,13.768424036281179,4.336734693877551,13.959750566893424,11.73469387755102,15.348639455782314,11.21031746031746,11.295351473922903,16.1281179138322,12.329931972789115,11.15202524986849
23.767006802721088,18.934240362811792,25.212585034013607,21.159297052154194,19.51530612244898,14.866780045351474,19.345238095238095,21.485260770975056,8.418367346938776,17.346938775510203,21.357709750566894,15.391156462585034,21.03174603174603,18.197278911564627,18.26814058956916,29.81859410430839,27.650226757369616,31.221655328798185,32.11451247165533,17.389455782312925,17.488662131519273,19.827097505668934,15.610205155181484,28.784013605442176,20.011337868480727,1.604418726985797,7.029478458049887,20.918367346938776,19.387755102040817,33.673469387755105,15.447845804988662,27.451814058956916,24.31972789115646,30.68310657596372,25.099206349206348,18.565759637188208,19.41609977324263,31.094104308390023,18.863378684807255,16.156462585034014,16.680839002267575,23.497732426303855,26.558956916099774,21.357709750566894,16.496598639455783,19.444444444444443,23.767006802721088,20.025510204081634,8.715986394557824,21.357709750566894,13.926880589163599,28.471856917411888,9.218832193582324,19.200420831141503,8.061546554445028,12.546028406102051,19.976328248290372,27.485533929510783,14.715938979484482,16.557075223566542,17.59600210415571,24.105733824302998,11.70436612309311,19.200420831141503,25.907417148869015,21.962125197264598,26.091530773277224,28.103629668595477,19.88427143608627,17.924776433456074,13.22330352446081,15.228826933193057,10.862703840084166,14.255654918463966,21.278274592319832,13.256180957390846,14.110994213571804,16.01788532351394,19.502893214097842,25.355076275644397,7.1409784324039975,10.691741188847974,24.395055234087323,11.586007364544976,13.34823776959495,11.507101525512889,39.76854287217254,10.42872172540768,14.57127827459232,26.130983692793265,17.332982640715414,14.978958442924776,12.283008942661757,19.13466596528143,22.92214623882167,19.16096791162546,12.217254076801684,18.871646501841138,9.67911625460284,19.818516570226198,17.403628117913833,21.520691609977323,3.755668934240363,25.014172335600907,14.569160997732427,1.4880952380952381,15.830498866213151,17.800453514739228,23.497732426303855,14.328231292517007,19.502893214097842
